uniprot,protein_name,transmembrane,peripheral,secreted,secreted_desc,secreted_highlight,receptor,receptor_desc,integrin,biosynthetic_pathway_desc,biosynthetic_pathway,other,other_desc,tags,tags_reason,tags_description,pfam,version
Q8WXA8,5HT3C_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q8WXD0,RXFP2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00001;PF00057;PF13855;,CellPhoneDBcore<=4.0
Q8WXF3,REL3_HUMAN,FALSE,FALSE,TRUE,Hormone,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00049;,CellPhoneDBcore<=4.0
Q92478,CLC2B_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add | To_comment,Extracellular_add,member of the C-type lectin/C-type lectin-like domain (CTL/CTLD) superfamily. NK cell signalling. Reviewed in PMID:24987108,PF00059;,CellPhoneDBcore<=4.0
Q92583,CCL17_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00048;,CellPhoneDBcore<=4.0
Q92673,SORL_HUMAN,TRUE,FALSE,TRUE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,Likely to be a multifunctional endocytic receptor (uniprot),PF00041;PF00057;PF00058;PF15902;PF15901;,CellPhoneDBcore<=4.0
Q92692,PVRL2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_comment,Extracellular_add,,PF08205;PF07686;,CellPhoneDBcore<=4.0
Q92765,SFRP3_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q92854,SEM4D_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00047;PF01437;PF01403;,CellPhoneDBcore<=4.0
Q92896,GSLG1_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,To_add | To_comment,transmembrane_add | extracellular_add,Uniprot: Binds E-selectin,PF00839;,CellPhoneDBcore<=4.0
Q92956,TNR14_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,TNF_receptor_add,FALSE,,FALSE,FALSE,,To_add,,TNF_receptor_add (uniprot),PF00020;,CellPhoneDBcore<=4.0
Q93038,TNR25_HUMAN,TRUE,FALSE,TRUE,,FALSE,TRUE,TNF_receptor_add,FALSE,,FALSE,FALSE,,,,,PF00531;PF00020;,CellPhoneDBcore<=4.0
Q93097,WNT2B_HUMAN,FALSE,FALSE,TRUE,CellSignal_WNT,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00110;,CellPhoneDBcore<=4.0
Q93098,WNT8B_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q969D9,TSLP_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF15216;,CellPhoneDBcore<=4.0
Q969E3,UCN3_HUMAN,FALSE,FALSE,TRUE,Hormone,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00473;,CellPhoneDBcore<=4.0
Q969V1,MCHR2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
Q96A54,ADR1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q96A83,COQA1_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,Collagen,PF01391;PF07546;,CellPhoneDBcore<=4.0
Q96A98,TIP39_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q96AP7,ESAM_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF07686;,CellPhoneDBcore<=4.0
Q96E93,KLRG1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,KLR_add,FALSE,,FALSE,FALSE,,,,,PF00059;,CellPhoneDBcore<=4.0
Q96F46,I17RA_HUMAN,TRUE,FALSE,TRUE,Cytokine,TRUE,TRUE,Cytokine_receptor_add,FALSE,,FALSE,FALSE,,,,,PF16556;PF08357;,CellPhoneDBcore<=4.0
Q96HF1,SFRP2_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q96MS0,ROBO3_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,Iglike,,CellPhoneDBcore<=4.0
Q96NY8,PVRL4_HUMAN,TRUE,FALSE,TRUE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF08205;PF07686;,CellPhoneDBcore<=4.0
Q96P44,COLA1_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,Collagen,PF01391;PF00092;,CellPhoneDBcore<=4.0
Q96P56,CTSR2_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q96P88,GNRR2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_remove,,no ensembl,,CellPhoneDBcore<=4.0
Q96PD4,IL17F_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF06083;,CellPhoneDBcore<=4.0
Q96QV1,HHIP_HUMAN,FALSE,TRUE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q96RJ3,TR13C_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,TNF_receptor_add,FALSE,,FALSE,FALSE,,To_add,,TNF_receptor_add (uniprot),PF09256;,CellPhoneDBcore<=4.0
Q96RP3,UCN2_HUMAN,FALSE,FALSE,TRUE,Hormone,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00473;,CellPhoneDBcore<=4.0
Q96S42,NODAL_HUMAN,FALSE,FALSE,TRUE,Growthfactor | Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00019;,CellPhoneDBcore<=4.0
Q96T91,GPHA2_HUMAN,FALSE,FALSE,TRUE,Hormone,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q99062,CSF3R_HUMAN,TRUE,FALSE,TRUE,,FALSE,TRUE,Cytokine_receptor,FALSE,,FALSE,FALSE,,,,,PF00041;PF06328;,CellPhoneDBcore<=4.0
Q99075,HBEGF_HUMAN,TRUE,FALSE,TRUE,Growthfactor,TRUE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00008;,CellPhoneDBcore<=4.0
Q99435,NELL2_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q99466,NOTC4_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00023;PF12796;PF00008;PF07645;PF12661;PF06816;PF07684;PF00066;,CellPhoneDBcore<=4.0
Q99523,SORT_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF15902;PF15901;,CellPhoneDBcore<=4.0
Q99527,GPER1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q99616,CCL13_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00048;,CellPhoneDBcore<=4.0
Q99650,OSMR_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Cytokine_receptor_add,FALSE,,FALSE,FALSE,,To_add,,cytokine_receptor,PF00041;PF17971;,CellPhoneDBcore<=4.0
Q99665,I12R2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Cytokine_receptor,FALSE,,FALSE,FALSE,,To_add,,cytokine_receptor,PF00041;PF06328;,CellPhoneDBcore<=4.0
Q99705,MCHR1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
Q99715,COCA1_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,Collagen,PF01391;PF00041;PF00092;,CellPhoneDBcore<=4.0
Q99731,CCL19_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00048;,CellPhoneDBcore<=4.0
Q99748,NRTN_HUMAN,FALSE,FALSE,TRUE,Growthfactor,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00019;,CellPhoneDBcore<=4.0
Q99788,CML1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Chemokine_receptor_add,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
Q99969,RARR2_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q99983,OMD_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF13855;,CellPhoneDBcore<=4.0
Q99985,SEM3C_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF07679;PF01403;,CellPhoneDBcore<=4.0
Q9BQ51,PD1L2_HUMAN,TRUE,FALSE,TRUE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_comment,Extracellular_add,,PF08205;,CellPhoneDBcore<=4.0
Q9BT56,SPXN_HUMAN,FALSE,FALSE,TRUE,Hormone,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9BWV1,BOC_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9BX67,JAM3_HUMAN,TRUE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF07686;,CellPhoneDBcore<=4.0
Q9BX79,STRA6_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9BXB1,LGR4_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00001;PF13855;PF01462;,CellPhoneDBcore<=4.0
Q9BXJ7,AMNLS_HUMAN,FALSE,TRUE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9BXY4,RSPO3_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF15913;,CellPhoneDBcore<=4.0
Q9BY67,CADM1_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_comment,Extracellular_add,,PF08205;PF07686;,CellPhoneDBcore<=4.0
Q9BZM4,N2DL3_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_comment,Extracellular_add,,PF00129;,CellPhoneDBcore<=4.0
Q9BZM5,N2DL2_HUMAN,TRUE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00129;,CellPhoneDBcore<=4.0
Q9BZM6,N2DL1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_comment,Receptor_add | Extracellular_add,,PF00129;,CellPhoneDBcore<=4.0
Q9BZW8,CD244_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_comment,Extracellular_add,,PF13895;PF11465;,CellPhoneDBcore<=4.0
Q9C0C4,SEM4C_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_comment,Receptor_add,,PF01437;PF01403;,CellPhoneDBcore<=4.0
Q9GZP0,PDGFD_HUMAN,FALSE,FALSE,TRUE,Growthfactor,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00431;PF00341;,CellPhoneDBcore<=4.0
Q9GZQ4,NMUR2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
Q9GZT5,WN10A_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9GZV9,FGF23_HUMAN,FALSE,FALSE,TRUE,Growthfactor,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00167;,CellPhoneDBcore<=4.0
Q9GZX6,IL22_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF14565;,CellPhoneDBcore<=4.0
Q9GZZ7,GFRA4_HUMAN,TRUE,FALSE,TRUE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF02351;,CellPhoneDBcore<=4.0
Q9H1J5,WNT8A_HUMAN,FALSE,FALSE,TRUE,CellSignal_WNT,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9H1J7,WNT5B_HUMAN,FALSE,FALSE,TRUE,CellSignal_WNT,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00110;,CellPhoneDBcore<=4.0
Q9H293,IL25_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF06083;,CellPhoneDBcore<=4.0
Q9H2A7,CXL16_HUMAN,TRUE,FALSE,TRUE,Cytokine,TRUE,TRUE,Chemokine_receptor_add,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9H2E6,SEM6A_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,Possible_receptor,,CellPhoneDBcore<=4.0
Q9H2X3,CLC4M_HUMAN,TRUE,FALSE,TRUE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00059;,CellPhoneDBcore<=4.0
Q9H3N8,HRH4_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
Q9H3S1,SEM4A_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF01437;PF01403;,CellPhoneDBcore<=4.0
Q9H461,FZD8_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_comment,Extracellular_add,,PF01534;PF01392;,CellPhoneDBcore<=4.0
Q9H4G0,E41L1_HUMAN,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,,PF05902;PF08736;PF09380;PF00373;PF09379;PF04382;,CellPhoneDBcore<=4.0
Q9H665,IGFR1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9HB29,ILRL2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Cytokine_receptor,FALSE,,FALSE,FALSE,,To_add,,Iglike,PF13895;PF18452;PF01582;,CellPhoneDBcore<=4.0
Q9HB63,NET4_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9HB89,NMUR1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
Q9HBE4,IL21_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF02372;,CellPhoneDBcore<=4.0
Q9HBE5,IL21R_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Cytokine_receptor_add,FALSE,,FALSE,FALSE,,To_add,,cytokine_receptor,,CellPhoneDBcore<=4.0
Q9HBX8,LGR6_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF13855;,CellPhoneDBcore<=4.0
Q9HBX9,RXFP1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00001;PF00057;PF13855;,CellPhoneDBcore<=4.0
Q9HC23,PROK2_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF06607;,CellPhoneDBcore<=4.0
Q9HC73,CRLF2_HUMAN,TRUE,FALSE,TRUE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9HCK4,ROBO2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add | To_comment,Receptor_add,Iglike | Receptor_add,,CellPhoneDBcore<=4.0
Q9HCM2,PLXA4_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF08337;PF01437;PF01403;PF01833;PF18020;PF17960;,CellPhoneDBcore<=4.0
Q9HCT0,FGF22_HUMAN,FALSE,FALSE,TRUE,Growthfactor,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9NNX6,CD209_HUMAN,TRUE,FALSE,TRUE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00059;,CellPhoneDBcore<=4.0
Q9NP84,TNR12_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,TNF_receptor_add,FALSE,,FALSE,FALSE,,To_add,,TNF_receptor_add (uniprot),PF12191;,CellPhoneDBcore<=4.0
Q9NP95,FGF20_HUMAN,FALSE,FALSE,TRUE,Growthfactor,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9NPB9,ACKR4_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Atipical_chemokine_receptor_add,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
Q9NPC1,LT4R2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9NPF7,IL23A_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF16649;,CellPhoneDBcore<=4.0
Q9NPG1,FZD3_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_comment,Extracellular_add,,PF01534;PF01392;,CellPhoneDBcore<=4.0
Q9NPH3,IL1AP_HUMAN,TRUE,FALSE,TRUE,Cytokine,TRUE,TRUE,Cytokine_receptor_add,FALSE,,FALSE,FALSE,,,,,PF18452;PF01582;,CellPhoneDBcore<=4.0
Q9NPH9,IL26_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00726;,CellPhoneDBcore<=4.0
Q9NQS3,PVRL3_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_comment,Extracellular_add,,PF08205;PF07686;,CellPhoneDBcore<=4.0
Q9NR23,GDF3_HUMAN,FALSE,FALSE,TRUE,Growthfactor | Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00019;PF00688;,CellPhoneDBcore<=4.0
Q9NR61,DLL4_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_comment,extracellular_add,ligandIUPHAR,PF01414;PF00008;PF07657;,CellPhoneDBcore<=4.0
Q9NRA1,PDGFC_HUMAN,TRUE,FALSE,TRUE,Growthfactor,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00431;PF00341;,CellPhoneDBcore<=4.0
Q9NRJ3,CCL28_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00048;,CellPhoneDBcore<=4.0
Q9NRM6,I17RB_HUMAN,TRUE,FALSE,TRUE,Cytokine,TRUE,TRUE,Cytokine_receptor,FALSE,,FALSE,FALSE,,,,,PF16556;PF08357;,CellPhoneDBcore<=4.0
Q9NRV9,HEBP1_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add | To_comment,transmembrane_add | extracellular_add,"Genecards: This protein includes a natural chemoattractant peptide of 21 amino acids at the N-terminus, which is a natural ligand for formyl peptide receptor-like receptor 2 (FPRL2) ",PF04832;,CellPhoneDBcore<=4.0
Q9NS75,CLTR2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9NSA1,FGF21_HUMAN,FALSE,FALSE,TRUE,Growthfactor,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9NSD7,RL3R1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
Q9NTN9,SEM4G_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,Possible_receptor,PF01437;PF01403;,CellPhoneDBcore<=4.0
Q9NYJ7,DLL3_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add | To_comment,transmembrane_add | extracellular_add,,PF00008;PF12661;,CellPhoneDBcore<=4.0
Q9NYY1,IL20_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00726;,CellPhoneDBcore<=4.0
Q9NZ53,PDXL2_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,Acts as a ligand for vascular selectins. (uniprot),,CellPhoneDBcore<=4.0
Q9NZC2,TREM2_HUMAN,TRUE,FALSE,TRUE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF07686;,CellPhoneDBcore<=4.0
Q9NZH6,IL37_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00340;,CellPhoneDBcore<=4.0
Q9NZH7,IL36B_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9NZH8,IL36G_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00340;,CellPhoneDBcore<=4.0
Q9NZQ7,PD1L1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_comment,extracellular_add,ligandIUPHAR,PF08205;PF07686;,CellPhoneDBcore<=4.0
Q9NZS2,KLRF1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,KLR_add,FALSE,,FALSE,FALSE,,To_add | To_comment,Extracellular_add,KLR_add (uniprot),PF00059;,CellPhoneDBcore<=4.0
Q9P0M4,IL17C_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF06083;,CellPhoneDBcore<=4.0
Q9P0W0,IFNK_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00143;,CellPhoneDBcore<=4.0
Q9P1W8,SIRPG_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,Iglike,PF07654;PF07686;,CellPhoneDBcore<=4.0
Q9P218,COKA1_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,Collagen,PF01391;PF00041;PF00092;,CellPhoneDBcore<=4.0
Q9P296,C5AR2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
Q9UBC7,GALP_HUMAN,FALSE,FALSE,TRUE,Hormone,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF01296;,CellPhoneDBcore<=4.0
Q9UBD3,XCL2_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00048;,CellPhoneDBcore<=4.0
Q9UBD9,CLCF1_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF06875;,CellPhoneDBcore<=4.0
Q9UBH0,I36RA_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00340;,CellPhoneDBcore<=4.0
Q9UBK5,HCST_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,Transmembrane adapter protein (uniprot),PF07213;,CellPhoneDBcore<=4.0
Q9UBN6,TR10D_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,TNF_receptor_add,FALSE,,FALSE,FALSE,,To_add,,TNF_receptor_add (uniprot),PF00020;,CellPhoneDBcore<=4.0
Q9UBU2,DKK2_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9UBU3,GHRL_HUMAN,FALSE,FALSE,TRUE,Hormone,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF04643;PF04644;,CellPhoneDBcore<=4.0
Q9UBV4,WNT16_HUMAN,FALSE,FALSE,TRUE,CellSignal_WNT,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9UEF7,KLOT_HUMAN,TRUE,FALSE,TRUE,Hormone,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00232;,CellPhoneDBcore<=4.0
Q9UGT4,SUSD2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9UHA7,IL36A_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00340;,CellPhoneDBcore<=4.0
Q9UHD0,IL19_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00726;,CellPhoneDBcore<=4.0
Q9UHF0,TKNK_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q9UHF4,I20RA_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Cytokine_receptor,FALSE,,FALSE,FALSE,,To_add,,cytokine_receptor,PF09294;PF01108;,CellPhoneDBcore<=4.0
